system:index,date,mean_snow_cover,.geo
2001_01_04,2001-01-04,0.6288323299179024,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_01_05,2001-01-05,0.6060648527450118,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_01_06,2001-01-06,0.5831038519311076,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_01_07,2001-01-07,0.6486611437791124,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_01_08,2001-01-08,0.4022562534216836,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_01_09,2001-01-09,0.6277168337824535,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_01_10,2001-01-10,0.55704880283352,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_01_11,2001-01-11,0.577767743683734,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_01_12,2001-01-12,0.566882400830464,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_01_13,2001-01-13,0.4750705012074923,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_01_14,2001-01-14,0.5399869924077274,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_01_15,2001-01-15,0.4568356020359568,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_01_16,2001-01-16,0.5229456441753836,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_01_17,2001-01-17,0.43652289273505396,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_01_18,2001-01-18,0.4931088441664604,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_01_19,2001-01-19,0.4180062805764908,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_01_20,2001-01-20,0.4631264994639234,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_01_21,2001-01-21,0.5089152306853008,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_01_22,2001-01-22,0.38753076306376694,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_01_23,2001-01-23,0.4751327455450715,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_01_24,2001-01-24,0.4400186426779112,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_01_25,2001-01-25,0.49991943104894504,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_01_26,2001-01-26,0.4781465511392382,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_01_27,2001-01-27,0.49349882670622625,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_01_28,2001-01-28,0.5307974995651087,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_01_29,2001-01-29,0.4662785478595406,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_01_30,2001-01-30,0.5490637727072639,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_01_31,2001-01-31,0.1944814270801578,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_02_01,2001-02-01,0.48678714538298223,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_02_02,2001-02-02,0.4769565533752902,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_02_03,2001-02-03,0.4931804366577209,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_02_04,2001-02-04,0.45106467748502266,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_02_05,2001-02-05,0.4118705224825938,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_02_06,2001-02-06,0.5342138676641118,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_02_07,2001-02-07,0.44258224265615587,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_02_08,2001-02-08,0.5551581961099434,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_02_09,2001-02-09,0.4691463123131037,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_02_10,2001-02-10,0.550979032118395,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_02_11,2001-02-11,0.4192487514194484,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_02_12,2001-02-12,0.5126356852349043,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_02_14,2001-02-14,0.3272780865757117,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_02_16,2001-02-16,0.5483400943879018,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_02_17,2001-02-17,0.47501743324839013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_02_18,2001-02-18,0.40174369624596484,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_02_19,2001-02-19,0.5398698348696062,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_02_20,2001-02-20,0.30573264781491,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_02_21,2001-02-21,0.595679012345679,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_02_22,2001-02-22,0.6292925991573346,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_02_23,2001-02-23,0.5380099578241544,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_02_24,2001-02-24,0.6228717491514748,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_02_26,2001-02-26,0.6234262035484572,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_02_27,2001-02-27,0.5353013168978661,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_02_28,2001-02-28,0.5937442808901106,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_03_01,2001-03-01,0.4843581773823296,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_03_02,2001-03-02,0.5171131244534346,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_03_03,2001-03-03,0.6071217751856391,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_03_05,2001-03-05,0.26772285191956124,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_03_06,2001-03-06,0.5029929147972549,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_03_07,2001-03-07,0.4729821380295306,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_03_08,2001-03-08,0.5322391952407501,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_03_09,2001-03-09,0.5294380432778515,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_03_10,2001-03-10,0.5689010924513426,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_03_11,2001-03-11,0.5147493592132877,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_03_12,2001-03-12,0.6165570784113222,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_03_13,2001-03-13,0.5198013484364236,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_03_14,2001-03-14,0.5550161426728318,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_03_15,2001-03-15,0.48753773962531866,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_03_16,2001-03-16,0.5886056127437727,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_03_17,2001-03-17,0.5763218116107044,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_03_18,2001-03-18,0.5295239095296596,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_03_19,2001-03-19,0.6389952584346993,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_03_20,2001-03-20,0.4643171040070186,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_03_21,2001-03-21,0.5226796890261991,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_03_23,2001-03-23,0.6113772303315982,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_03_24,2001-03-24,0.6155699555824033,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_03_25,2001-03-25,0.5793203960707384,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_03_26,2001-03-26,0.6182905456894889,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_03_27,2001-03-27,0.5678504313147614,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_03_28,2001-03-28,0.6496750783655326,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_03_30,2001-03-30,0.6435946751554239,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_03_31,2001-03-31,0.4411244979919679,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_04_01,2001-04-01,0.6222136721636754,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_04_02,2001-04-02,0.6101694614552508,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_04_03,2001-04-03,0.5949258170597403,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_04_04,2001-04-04,0.6486730443744365,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_04_05,2001-04-05,0.5542024779313672,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_04_06,2001-04-06,0.4101048951048951,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_04_07,2001-04-07,0.5683676858884252,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_04_08,2001-04-08,0.6330469076756657,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_04_09,2001-04-09,0.45394395164598755,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_04_10,2001-04-10,0.5366186826925885,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_04_11,2001-04-11,0.5677615566521611,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_04_12,2001-04-12,0.5274301266371095,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_04_14,2001-04-14,0.44,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_04_16,2001-04-16,0.40705370989337,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_04_17,2001-04-17,0.5481664615962132,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_04_19,2001-04-19,0.6049535507787641,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_04_20,2001-04-20,0.6052788726123268,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_04_21,2001-04-21,0.5320093587673838,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_04_22,2001-04-22,0.65214788988543,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_04_23,2001-04-23,0.5869318933592637,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_04_24,2001-04-24,0.6848399556142251,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_04_25,2001-04-25,0.5720961950365262,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_04_26,2001-04-26,0.5889740825905576,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_04_27,2001-04-27,0.587945993080288,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_04_28,2001-04-28,0.5964738095918333,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_04_29,2001-04-29,0.63595467366716,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_04_30,2001-04-30,0.389566528509782,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_01,2001-05-01,0.6302917592774957,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_02,2001-05-02,0.41382598986211044,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_03,2001-05-03,0.5324733112741806,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_04,2001-05-04,0.4463419609843172,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_05,2001-05-05,0.6265072778449812,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_06,2001-05-06,0.6687846201282934,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_07,2001-05-07,0.5040646177892171,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_08,2001-05-08,0.5170484489425157,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_09,2001-05-09,0.42833571965073747,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_10,2001-05-10,0.5815779132840322,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_11,2001-05-11,0.5620610792775738,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_12,2001-05-12,0.6038040525916288,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_13,2001-05-13,0.5487598378100428,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_14,2001-05-14,0.4154011050934476,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_15,2001-05-15,0.53153826504405,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_17,2001-05-17,0.51915558157583,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_18,2001-05-18,0.4212426909385138,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_19,2001-05-19,0.41968277050518493,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_20,2001-05-20,0.3128874969445122,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_21,2001-05-21,0.35543468915025644,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_22,2001-05-22,0.5211091772042267,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_23,2001-05-23,0.44637607669642165,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_25,2001-05-25,0.38943648758125093,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_26,2001-05-26,0.43455445397552467,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_27,2001-05-27,0.41322063216102356,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_28,2001-05-28,0.5344542182050624,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_29,2001-05-29,0.4266683015893722,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_30,2001-05-30,0.3337865978954918,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_31,2001-05-31,0.5647534960247919,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_06_01,2001-06-01,0.4650743534553258,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_06_02,2001-06-02,0.5211222426665615,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_06_03,2001-06-03,0.63,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_06_04,2001-06-04,0.39138854180513083,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_06_05,2001-06-05,0.3721531260665354,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_06_06,2001-06-06,0.29018052896804486,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_06_07,2001-06-07,0.41470022353504743,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_06_08,2001-06-08,0.35752730753929723,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_06_09,2001-06-09,0.43895488068197763,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_06_10,2001-06-10,0.38224241038381185,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_06_11,2001-06-11,0.5585393686181511,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_06_12,2001-06-12,0.4516063724931774,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_06_13,2001-06-13,0.352422909974248,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_06_14,2001-06-14,0.30569772921552735,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_07_04,2001-07-04,0.5369617267912458,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_07_05,2001-07-05,0.31045327015688756,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_07_06,2001-07-06,0.5174109583992282,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_07_07,2001-07-07,0.33762222916333423,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_07_08,2001-07-08,0.39285445791519236,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_07_09,2001-07-09,0.4587175495188087,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_07_10,2001-07-10,0.2882136092783163,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_07_11,2001-07-11,0.34362406259572603,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_07_12,2001-07-12,0.29871391009308357,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_07_13,2001-07-13,0.33386001242493274,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_07_15,2001-07-15,0.3707011910749576,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_07_16,2001-07-16,0.37410915267677713,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_07_17,2001-07-17,0.36468986046843604,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_07_18,2001-07-18,0.4708559929704394,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_07_19,2001-07-19,0.12791666666666665,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_07_20,2001-07-20,0.3439980248785499,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_07_21,2001-07-21,0.4442807576664343,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_07_22,2001-07-22,0.4996033115835268,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_07_23,2001-07-23,0.2754479623636668,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_07_24,2001-07-24,0.4244596178890965,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_07_25,2001-07-25,0.37540214127719695,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_07_26,2001-07-26,0.4251959339875278,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_07_27,2001-07-27,0.30580650744202137,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_07_28,2001-07-28,0.42179659169017114,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_07_29,2001-07-29,0.33012387323437103,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_07_30,2001-07-30,0.2974213481853123,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_07_31,2001-07-31,0.24285714285714288,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_08_01,2001-08-01,0.29452237759958283,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_08_02,2001-08-02,0.44418656478828394,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_08_03,2001-08-03,0.43838523743977975,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_08_05,2001-08-05,0.2694922676885179,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_08_06,2001-08-06,0.5137854047989978,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_08_07,2001-08-07,0.47572854035123,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_08_08,2001-08-08,0.34442786785274904,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_08_10,2001-08-10,0.3623520859801126,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_08_11,2001-08-11,0.3756006251199004,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_08_12,2001-08-12,0.45599071731385993,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_08_13,2001-08-13,0.22319596264381103,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_08_14,2001-08-14,0.34842027123399966,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_08_15,2001-08-15,0.3347524908744019,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_08_16,2001-08-16,0.46079890870102624,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_08_17,2001-08-17,0.35923337398537447,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_08_18,2001-08-18,0.40838336711360607,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_08_19,2001-08-19,0.3423214297334058,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_08_20,2001-08-20,0.34012740466812724,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_08_21,2001-08-21,0.39709858420586946,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_08_22,2001-08-22,0.3698249716228195,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_08_23,2001-08-23,0.4845591551562965,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_08_24,2001-08-24,0.3224919621246483,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_08_25,2001-08-25,0.3738597599064784,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_08_26,2001-08-26,0.4037785032529758,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_08_27,2001-08-27,0.3945939258057685,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_08_28,2001-08-28,0.3735147434670305,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_08_29,2001-08-29,0.24101293637832708,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_08_30,2001-08-30,0.5095312697161531,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_08_31,2001-08-31,0.2604596674653307,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_09_01,2001-09-01,0.7166666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_09_03,2001-09-03,0.2627196086972303,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_09_04,2001-09-04,0.4595811792850878,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_09_06,2001-09-06,0.4367846635829525,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_09_07,2001-09-07,0.3422159284197964,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_09_08,2001-09-08,0.35598002567543446,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_09_09,2001-09-09,0.38061931424380524,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_09_10,2001-09-10,0.33000767981192686,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_09_11,2001-09-11,0.5663881112211814,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_09_12,2001-09-12,0.25740565240656765,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_09_13,2001-09-13,0.3572988477676887,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_09_14,2001-09-14,0.22379310344827588,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_09_15,2001-09-15,0.42421147114784064,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_09_16,2001-09-16,0.35194766556590795,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_09_17,2001-09-17,0.48466936655122317,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_09_18,2001-09-18,0.5888507213222236,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_09_19,2001-09-19,0.5662736008923197,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_09_20,2001-09-20,0.6479883312327669,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_09_21,2001-09-21,0.5468815980681283,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_09_22,2001-09-22,0.5912167590752165,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_09_23,2001-09-23,0.43130344397217174,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_09_24,2001-09-24,0.5021268826877548,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_09_25,2001-09-25,0.4714471864508958,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_09_26,2001-09-26,0.4650444794071379,"{""type"":""MultiPoint"",""coordinates"":[]}"
